588.7721158	0.98673	0.98684
588.7724555	0.98708	0.98771
588.7727917	0.98746	0.98842
588.7731314	0.98757	0.98902
588.7734712	0.98728	0.98952
588.7738768	0.98673	0.98996
588.774213	0.98629	0.9904
588.7745527	0.98625	0.99084
588.7748925	0.98654	0.99131
588.7752287	0.98679	0.9918
588.7755684	0.98659	0.99228
588.7759082	0.98583	0.99271
588.7762444	0.98489	0.99308
588.7766535	0.98433	0.99334
588.7769897	0.9845	0.99349
588.7773295	0.98525	0.99354
588.7776692	0.98604	0.9935
588.7780054	0.98638	0.99342
588.7783452	0.98616	0.99334
588.7786849	0.9857	0.99328
588.7790212	0.9854	0.9933
588.7794267	0.98537	0.99339
588.7797665	0.98535	0.99359
588.7801062	0.98503	0.99385
588.7804425	0.98436	0.99416
588.7807822	0.98362	0.99446
588.7811219	0.98315	0.9947
588.7814582	0.98303	0.99482
588.7817979	0.98294	0.99482
588.7821376	0.98257	0.99469
588.7825432	0.98185	0.99446
588.7828795	0.98116	0.99418
588.7832192	0.98098	0.9939
588.783559	0.98144	0.99368
588.7838952	0.98217	0.99353
588.784235	0.98256	0.99344
588.7845747	0.98231	0.99342
588.784911	0.98167	0.99342
588.78532	0.98123	0.99342
588.7856563	0.98135	0.99343
588.7859961	0.98183	0.99345
588.7863358	0.98205	0.99348
588.7866721	0.98152	0.99354
588.7870118	0.9804	0.99359
588.7873515	0.97943	0.99359
588.7876878	0.97934	0.99347
588.7880934	0.98025	0.99315
588.7884331	0.98162	0.99258
588.7887729	0.98262	0.99178
588.7891092	0.98287	0.99076
588.7894489	0.98264	0.98963
588.7897886	0.9826	0.98848
588.7901249	0.98315	0.98739
588.7904646	0.98414	0.9864
588.7908044	0.98493	0.98548
588.79121	0.98513	0.98453
588.7915463	0.98483	0.98341
588.791886	0.9846	0.982
588.7922258	0.98499	0.98017
588.792562	0.98604	0.97786
588.7929018	0.98724	0.97507
588.7932415	0.98801	0.97179
588.7935778	0.98809	0.96802
588.7939869	0.9877	0.96376
588.7943232	0.98739	0.95887
588.7946629	0.98741	0.95328
588.7950026	0.98765	0.94687
588.7953389	0.98777	0.93958
588.7956787	0.98749	0.93155
588.7960184	0.98689	0.92308
588.7963547	0.98635	0.91468
588.7967603	0.98611	0.90709
588.7971001	0.98614	0.90112
588.7974398	0.9862	0.89739
588.7977761	0.98596	0.8964
588.7981158	0.98553	0.89807
588.7984556	0.98518	0.90204
588.7987919	0.9852	0.90768
588.7991316	0.98569	0.91426
588.7994714	0.98647	0.92113
588.799877	0.98722	0.92782
588.8002133	0.98776	0.93394
588.800553	0.98798	0.93925
588.8008928	0.98786	0.94361
588.8012291	0.98742	0.94688
588.8015688	0.9867	0.94895
588.8019086	0.98585	0.94979
588.8022449	0.98515	0.9494
588.802654	0.98484	0.9479
588.8029903	0.98485	0.94558
588.80333	0.98492	0.94278
588.8036698	0.98463	0.94002
588.8040061	0.98382	0.93786
588.8043458	0.98278	0.93671
588.8046856	0.98196	0.93696
588.8050219	0.98171	0.9387
588.8054275	0.982	0.94181
588.8057672	0.98241	0.94604
588.806107	0.98258	0.951
588.8064433	0.98249	0.95628
588.8067831	0.98239	0.96158
588.8071228	0.98255	0.96664
588.8074591	0.98293	0.97128
588.8077989	0.98323	0.97542
588.8081386	0.98318	0.979
588.8085443	0.98284	0.982
588.8088806	0.9826	0.98442
588.8092203	0.98284	0.9863
