TAA,Side,Band_Index,EffCos_Lo,EffCos_Hi,U_1.400eV,U_1.544eV,U_1.689eV,U_1.833eV,U_1.978eV,U_2.122eV,U_2.267eV,U_2.411eV,U_2.556eV,U_2.700eV
217,Dawn,5,0.5500,1.0100,1.304202e+26,2.711438e+26,8.607606e+26,1.658452e+28,2.752187e+29,6.442188e+29,4.519674e+29,1.521850e+29,3.519109e+28,5.754300e+27
217,Dusk,0,0.0000,0.0500,5.888291e+28,1.584245e+29,3.190055e+29,4.231821e+29,3.975430e+29,2.625565e+29,1.199257e+29,3.969131e+28,9.379408e+27,1.484763e+27
217,Dusk,1,0.0500,0.1000,3.225962e+27,4.724202e+28,1.281144e+29,1.972047e+29,1.996373e+29,1.371095e+29,6.329922e+28,2.033920e+28,4.972814e+27,9.248895e+26
217,Dusk,2,0.1000,0.2000,1.076840e+27,7.102164e+28,2.834292e+29,4.759152e+29,4.815456e+29,3.251947e+29,1.495001e+29,4.805299e+28,1.087959e+28,1.821605e+27
217,Dusk,3,0.2000,0.3500,2.837247e+25,2.601402e+27,9.440104e+28,4.579911e+29,6.341180e+29,4.678466e+29,2.182387e+29,7.183606e+28,1.680423e+28,2.667130e+27
217,Dusk,4,0.3500,0.5500,4.022024e+25,1.175145e+26,6.681642e+27,1.501997e+29,6.248176e+29,6.244157e+29,3.122159e+29,1.022371e+29,2.353612e+28,3.809844e+27
217,Dusk,5,0.5500,1.0100,3.036247e+25,2.327041e+26,9.651120e+26,1.731768e+28,2.353876e+29,8.487971e+29,7.633445e+29,2.655732e+29,6.139929e+28,1.012367e+28
218,Dawn,0,0.0000,0.0500,4.944692e+28,1.606693e+29,3.079763e+29,4.144911e+29,3.857596e+29,2.517298e+29,1.160476e+29,3.720819e+28,8.890751e+27,1.425506e+27
218,Dawn,1,0.0500,0.1000,1.607259e+28,4.647764e+28,9.371122e+28,1.468472e+29,1.438059e+29,9.664847e+28,4.432921e+28,1.392959e+28,3.688284e+27,5.906344e+26
218,Dawn,2,0.1000,0.2000,7.376217e+27,8.701420e+28,2.111497e+29,3.051362e+29,2.950388e+29,1.954516e+29,9.123488e+28,2.944639e+28,6.726570e+27,1.194904e+27
218,Dawn,3,0.2000,0.3500,2.131320e+25,5.167378e+27,1.370279e+29,2.932115e+29,2.848204e+29,1.929767e+29,8.890837e+28,2.825795e+28,6.661454e+27,1.156380e+27
218,Dawn,4,0.3500,0.5500,3.054851e+25,1.711183e+26,7.515981e+27,1.830432e+29,3.613044e+29,2.493538e+29,1.159346e+29,3.795486e+28,8.369705e+27,1.492104e+27
218,Dawn,5,0.5500,1.0100,4.038146e+25,2.431677e+26,7.117273e+26,1.475222e+28,2.504948e+29,5.714754e+29,3.897520e+29,1.304523e+29,3.019629e+28,4.866683e+27
218,Dusk,0,0.0000,0.0500,5.825625e+28,1.525808e+29,2.987103e+29,3.848969e+29,3.523131e+29,2.260618e+29,1.018549e+29,3.361198e+28,8.003928e+27,1.187201e+27
218,Dusk,1,0.0500,0.1000,3.286768e+27,5.648634e+28,1.484448e+29,2.228928e+29,2.205351e+29,1.504215e+29,6.916732e+28,2.210083e+28,5.416970e+27,1.009769e+27
218,Dusk,2,0.1000,0.2000,9.300991e+26,6.575122e+28,2.731752e+29,4.601015e+29,4.701373e+29,3.202014e+29,1.470942e+29,4.750979e+28,1.081164e+28,1.780590e+27
218,Dusk,3,0.2000,0.3500,4.415238e+25,2.845206e+27,1.046619e+29,4.883551e+29,6.728796e+29,4.916048e+29,2.291790e+29,7.564878e+28,1.764857e+28,2.770940e+27
218,Dusk,4,0.3500,0.5500,3.002550e+25,1.501778e+26,7.035743e+27,1.586099e+29,6.631245e+29,6.703059e+29,3.352243e+29,1.093670e+29,2.528940e+28,4.131539e+27
218,Dusk,5,0.5500,1.0100,1.004144e+26,2.822208e+26,8.442961e+26,1.706953e+28,2.304322e+29,8.715155e+29,8.009994e+29,2.797933e+29,6.456078e+28,1.086751e+28
219,Dawn,0,0.0000,0.0500,4.896601e+28,1.591106e+29,3.048990e+29,4.090251e+29,3.797639e+29,2.475320e+29,1.141621e+29,3.676192e+28,8.726767e+27,1.402172e+27
219,Dawn,1,0.0500,0.1000,1.545646e+28,4.522129e+28,9.152729e+28,1.432509e+29,1.382750e+29,9.138400e+28,4.136077e+28,1.275896e+28,3.444114e+27,5.608219e+26
219,Dawn,2,0.1000,0.2000,6.908692e+27,8.369334e+28,2.012462e+29,2.926506e+29,2.843282e+29,1.886857e+29,8.824423e+28,2.850567e+28,6.406934e+27,1.152245e+27
219,Dawn,3,0.2000,0.3500,3.590550e+25,7.544628e+27,1.463871e+29,2.994518e+29,2.922787e+29,1.973775e+29,9.115400e+28,2.914151e+28,6.833015e+27,1.126828e+27
219,Dawn,4,0.3500,0.5500,2.709955e+22,1.619738e+26,7.225328e+27,1.936660e+29,3.850901e+29,2.670402e+29,1.237453e+29,4.062978e+28,8.962598e+27,1.591004e+27
219,Dawn,5,0.5500,1.0100,7.039885e+25,2.014457e+26,7.558756e+26,1.387793e+28,2.396732e+29,5.689276e+29,3.960200e+29,1.326483e+29,3.057963e+28,4.962457e+27
219,Dusk,0,0.0000,0.0500,5.903246e+28,1.558371e+29,3.100152e+29,4.073178e+29,3.806649e+29,2.494178e+29,1.131988e+29,3.741888e+28,8.904660e+27,1.336127e+27
219,Dusk,1,0.0500,0.1000,2.845147e+27,5.415350e+28,1.393074e+29,2.045826e+29,1.974904e+29,1.315424e+29,6.010006e+28,1.893605e+28,4.696844e+27,8.795225e+26
219,Dusk,2,0.1000,0.2000,1.021861e+27,6.643363e+28,2.740336e+29,4.615840e+29,4.735768e+29,3.243996e+29,1.492490e+29,4.841642e+28,1.101035e+28,1.791957e+27
219,Dusk,3,0.2000,0.3500,3.228374e+25,2.993619e+27,1.060441e+29,4.904125e+29,6.763357e+29,4.958970e+29,2.319306e+29,7.634260e+28,1.781171e+28,2.787678e+27
219,Dusk,4,0.3500,0.5500,4.056809e+25,2.220939e+26,6.735118e+27,1.584644e+29,6.740246e+29,7.028318e+29,3.553738e+29,1.163243e+29,2.705733e+28,4.475604e+27
219,Dusk,5,0.5500,1.0100,8.040711e+25,2.211777e+26,7.551112e+26,1.382603e+28,2.076833e+29,8.101835e+29,7.586220e+29,2.661311e+29,6.119081e+28,1.028393e+28
220,Dawn,0,0.0000,0.0500,4.583867e+28,1.499414e+29,2.853431e+29,3.788687e+29,3.474104e+29,2.242640e+29,1.026102e+29,3.286594e+28,7.881200e+27,1.220890e+27
220,Dawn,1,0.0500,0.1000,1.643865e+28,4.799568e+28,9.953038e+28,1.536190e+29,1.498792e+29,9.992228e+28,4.599552e+28,1.467128e+28,3.719856e+27,6.261074e+26
220,Dawn,2,0.1000,0.2000,7.036819e+27,8.661836e+28,2.030074e+29,2.974225e+29,2.891601e+29,1.917682e+29,8.933115e+28,2.840675e+28,6.568738e+27,1.164633e+27
220,Dawn,3,0.2000,0.3500,2.705951e+25,7.359414e+27,1.518551e+29,3.181251e+29,3.108436e+29,2.099919e+29,9.730138e+28,3.113568e+28,7.206930e+27,1.228592e+27
220,Dawn,4,0.3500,0.5500,1.002969e+25,1.762705e+26,6.382599e+27,1.866687e+29,3.947098e+29,2.753577e+29,1.274088e+29,4.194663e+28,9.304946e+27,1.611260e+27
220,Dawn,5,0.5500,1.0100,7.041554e+25,1.712209e+26,8.534251e+26,1.176322e+28,2.251639e+29,5.625157e+29,3.992594e+29,1.346274e+29,3.097953e+28,5.076359e+27
220,Dusk,0,0.0000,0.0500,5.983642e+28,1.628568e+29,3.280672e+29,4.345412e+29,4.103051e+29,2.708668e+29,1.236847e+29,4.098500e+28,9.762225e+27,1.500738e+27
220,Dusk,1,0.0500,0.1000,2.491521e+27,5.031476e+28,1.367336e+29,2.041117e+29,1.986013e+29,1.322661e+29,6.003973e+28,1.859408e+28,4.641877e+27,8.807207e+26
220,Dusk,2,0.1000,0.2000,9.384612e+26,6.527753e+28,2.735042e+29,4.612626e+29,4.738767e+29,3.257381e+29,1.504973e+29,4.893960e+28,1.102881e+28,1.778724e+27
220,Dusk,3,0.2000,0.3500,4.005497e+25,2.793530e+27,9.531585e+28,4.691164e+29,6.507455e+29,4.771789e+29,2.229068e+29,7.347654e+28,1.710075e+28,2.716237e+27
220,Dusk,4,0.3500,0.5500,2.714994e+22,1.541777e+26,7.206115e+27,1.589864e+29,6.698251e+29,6.932223e+29,3.492298e+29,1.144683e+29,2.654154e+28,4.378712e+27
220,Dusk,5,0.5500,1.0100,6.040508e+25,1.411932e+26,8.396202e+26,1.332307e+28,2.068765e+29,7.984679e+29,7.473976e+29,2.624353e+29,6.067882e+28,1.003235e+28
221,Dawn,0,0.0000,0.0500,4.300442e+28,1.422277e+29,2.687293e+29,3.534749e+29,3.183468e+29,2.033622e+29,9.234459e+28,2.937222e+28,7.114304e+27,1.110032e+27
221,Dawn,1,0.0500,0.1000,1.901018e+28,5.513135e+28,1.147985e+29,1.760214e+29,1.751109e+29,1.182389e+29,5.504882e+28,1.772115e+28,4.372804e+27,7.135955e+26
221,Dawn,2,0.1000,0.2000,5.388040e+27,8.455449e+28,2.033878e+29,2.974178e+29,2.886492e+29,1.909862e+29,8.902918e+28,2.828083e+28,6.561140e+27,1.136597e+27
221,Dawn,3,0.2000,0.3500,1.814062e+25,5.740967e+27,1.477222e+29,3.201790e+29,3.147548e+29,2.124808e+29,9.857406e+28,3.164111e+28,7.328090e+27,1.286803e+27
221,Dawn,4,0.3500,0.5500,4.939244e+23,1.363902e+26,5.924636e+27,1.797603e+29,3.818783e+29,2.678814e+29,1.236400e+29,4.080010e+28,8.986321e+27,1.514079e+27
221,Dawn,5,0.5500,1.0100,7.043826e+25,1.531634e+26,7.089383e+26,1.275681e+28,2.340401e+29,5.730818e+29,4.110963e+29,1.391499e+29,3.201314e+28,5.271084e+27
221,Dusk,0,0.0000,0.0500,6.015612e+28,1.640736e+29,3.312512e+29,4.410938e+29,4.181086e+29,2.762851e+29,1.262616e+29,4.171112e+28,1.000294e+28,1.505953e+27
221,Dusk,1,0.0500,0.1000,2.630986e+27,5.067821e+28,1.376172e+29,2.066285e+29,2.049416e+29,1.402496e+29,6.450951e+28,2.013756e+28,5.035489e+27,9.787573e+26
221,Dusk,2,0.1000,0.2000,1.123525e+27,6.593439e+28,2.827535e+29,4.983753e+29,5.167264e+29,3.523179e+29,1.633417e+29,5.291153e+28,1.206959e+28,1.891497e+27
221,Dusk,3,0.2000,0.3500,2.378380e+25,2.297583e+27,8.708751e+28,4.473541e+29,6.394856e+29,4.772021e+29,2.241881e+29,7.397288e+28,1.708009e+28,2.768379e+27
221,Dusk,4,0.3500,0.5500,2.010077e+25,1.282623e+26,6.042929e+27,1.408724e+29,6.294781e+29,6.560526e+29,3.306703e+29,1.086380e+29,2.517739e+28,4.095328e+27
221,Dusk,5,0.5500,1.0100,1.004018e+26,2.010663e+26,7.309703e+26,1.371255e+28,2.028553e+29,7.798053e+29,7.300191e+29,2.569658e+29,5.921185e+28,9.871615e+27
222,Dawn,0,0.0000,0.0500,4.083303e+28,1.369879e+29,2.569414e+29,3.355361e+29,2.988880e+29,1.900543e+29,8.615744e+28,2.743513e+28,6.679766e+27,1.043605e+27
222,Dawn,1,0.0500,0.1000,1.983097e+28,5.684605e+28,1.189897e+29,1.825213e+29,1.822917e+29,1.226842e+29,5.723369e+28,1.861861e+28,4.496965e+27,7.202459e+26
222,Dawn,2,0.1000,0.2000,4.879691e+27,8.491518e+28,2.084126e+29,3.039867e+29,2.952590e+29,1.953460e+29,9.081434e+28,2.854642e+28,6.703609e+27,1.168238e+27
222,Dawn,3,0.2000,0.3500,5.213753e+25,4.907188e+27,1.446231e+29,3.235081e+29,3.170327e+29,2.140841e+29,9.914960e+28,3.214336e+28,7.446369e+27,1.273220e+27
222,Dawn,4,0.3500,0.5500,2.004235e+25,1.210805e+26,5.548720e+27,1.766084e+29,3.797119e+29,2.670899e+29,1.230510e+29,4.010213e+28,8.793376e+27,1.561139e+27
222,Dawn,5,0.5500,1.0100,6.045907e+25,1.916238e+26,7.143894e+26,1.324004e+28,2.359236e+29,5.792800e+29,4.208534e+29,1.427090e+29,3.308812e+28,5.491524e+27
222,Dusk,0,0.0000,0.0500,6.057088e+28,1.649574e+29,3.343245e+29,4.463354e+29,4.252635e+29,2.813372e+29,1.285850e+29,4.245763e+28,1.013216e+28,1.559225e+27
222,Dusk,1,0.0500,0.1000,2.997102e+27,5.221942e+28,1.433966e+29,2.225474e+29,2.265730e+29,1.566582e+29,7.340046e+28,2.301111e+28,5.748380e+27,1.142363e+27
222,Dusk,2,0.1000,0.2000,9.366098e+26,6.518912e+28,2.800605e+29,4.918486e+29,5.097730e+29,3.467513e+29,1.591071e+29,5.169406e+28,1.177724e+28,1.780429e+27
222,Dusk,3,0.2000,0.3500,3.847611e+25,2.451646e+27,8.618743e+28,4.451899e+29,6.441103e+29,4.843366e+29,2.292146e+29,7.567223e+28,1.748795e+28,2.818118e+27
222,Dusk,4,0.3500,0.5500,2.817676e+22,1.776265e+26,6.084473e+27,1.358032e+29,6.118575e+29,6.465746e+29,3.277694e+29,1.075293e+29,2.493196e+28,4.017173e+27
222,Dusk,5,0.5500,1.0100,1.039740e+25,1.816079e+26,8.554527e+26,1.360826e+28,1.934725e+29,7.492317e+29,7.066983e+29,2.495053e+29,5.749532e+28,9.623897e+27
223,Dawn,0,0.0000,0.0500,5.085022e+28,1.650120e+29,3.215543e+29,4.361553e+29,4.074732e+29,2.685647e+29,1.244228e+29,3.947230e+28,9.659801e+27,1.520851e+27
223,Dawn,1,0.0500,0.1000,1.708010e+28,4.923589e+28,1.025730e+29,1.575206e+29,1.560127e+29,1.036061e+29,4.832100e+28,1.552645e+28,3.818540e+27,5.614309e+26
223,Dawn,2,0.1000,0.2000,6.491476e+27,8.671604e+28,2.132767e+29,3.127445e+29,3.074205e+29,2.054680e+29,9.517507e+28,3.033888e+28,7.042556e+27,1.288001e+27
223,Dawn,3,0.2000,0.3500,2.442365e+25,4.498564e+27,1.319189e+29,2.962389e+29,2.892742e+29,1.961813e+29,9.110652e+28,2.899004e+28,6.763735e+27,1.196114e+27
223,Dawn,4,0.3500,0.5500,3.003485e+25,9.778619e+25,5.960735e+27,1.689061e+29,3.565345e+29,2.501600e+29,1.145401e+29,3.733911e+28,8.184943e+27,1.456874e+27
223,Dawn,5,0.5500,1.0100,5.041682e+25,1.119861e+26,5.785622e+26,1.155537e+28,2.158562e+29,5.172770e+29,3.662620e+29,1.238023e+29,2.852657e+28,4.751306e+27
223,Dusk,0,0.0000,0.0500,5.866784e+28,1.585218e+29,3.080131e+29,4.001170e+29,3.675836e+29,2.360723e+29,1.070365e+29,3.471698e+28,8.368099e+27,1.250545e+27
223,Dusk,1,0.0500,0.1000,3.048083e+27,6.097142e+28,1.621767e+29,2.465002e+29,2.465065e+29,1.680620e+29,7.824052e+28,2.488467e+28,5.996594e+27,1.194473e+27
223,Dusk,2,0.1000,0.2000,8.162988e+26,5.967468e+28,2.700883e+29,4.763844e+29,4.980893e+29,3.420117e+29,1.572319e+29,5.117706e+28,1.182544e+28,1.768743e+27
223,Dusk,3,0.2000,0.3500,2.352055e+25,2.368610e+27,9.513458e+28,4.756443e+29,6.924475e+29,5.200053e+29,2.456122e+29,8.094396e+28,1.889556e+28,3.060494e+27
223,Dusk,4,0.3500,0.5500,3.029902e+25,1.134251e+26,5.239497e+27,1.362974e+29,6.285938e+29,6.741660e+29,3.423258e+29,1.121349e+29,2.593623e+28,4.215533e+27
223,Dusk,5,0.5500,1.0100,1.004554e+26,1.313621e+26,7.033735e+26,1.290210e+28,1.866673e+29,7.612978e+29,7.369475e+29,2.612040e+29,6.037042e+28,1.010902e+28
224,Dawn,0,0.0000,0.0500,5.021960e+28,1.632329e+29,3.174322e+29,4.297497e+29,4.003614e+29,2.640611e+29,1.223042e+29,3.878313e+28,9.488736e+27,1.483995e+27
224,Dawn,1,0.0500,0.1000,1.677925e+28,4.910719e+28,1.028702e+29,1.566721e+29,1.538120e+29,9.999574e+28,4.622892e+28,1.475841e+28,3.723423e+27,5.457789e+26
224,Dawn,2,0.1000,0.2000,5.797930e+27,8.370123e+28,2.060649e+29,3.043958e+29,3.004380e+29,2.014637e+29,9.373548e+28,2.970263e+28,6.890420e+27,1.217978e+27
224,Dawn,3,0.2000,0.3500,2.948664e+25,5.508168e+27,1.363379e+29,2.964665e+29,2.895697e+29,1.953564e+29,9.125846e+28,2.925841e+28,6.636615e+27,1.227516e+27
224,Dawn,4,0.3500,0.5500,2.929798e+22,1.540045e+26,6.301751e+27,1.802005e+29,3.805518e+29,2.687518e+29,1.228614e+29,4.022829e+28,8.892471e+27,1.596131e+27
224,Dawn,5,0.5500,1.0100,6.043599e+25,1.716438e+26,5.210397e+26,1.038936e+28,2.052958e+29,5.138118e+29,3.709419e+29,1.259541e+29,2.871796e+28,4.752114e+27
224,Dusk,0,0.0000,0.0500,5.932592e+28,1.614638e+29,3.194649e+29,4.228449e+29,3.949697e+29,2.574507e+29,1.174688e+29,3.792214e+28,9.162752e+27,1.364988e+27
224,Dusk,1,0.0500,0.1000,2.724432e+27,5.878378e+28,1.531262e+29,2.286632e+29,2.260024e+29,1.517981e+29,7.043239e+28,2.254971e+28,5.325303e+27,1.087469e+27
224,Dusk,2,0.1000,0.2000,8.632421e+26,6.040590e+28,2.707966e+29,4.754896e+29,4.968752e+29,3.419597e+29,1.572903e+29,5.134476e+28,1.190349e+28,1.783230e+27
224,Dusk,3,0.2000,0.3500,3.258355e+25,2.862457e+27,9.605679e+28,4.805692e+29,7.009640e+29,5.298178e+29,2.509840e+29,8.246850e+28,1.924773e+28,3.147905e+27
224,Dusk,4,0.3500,0.5500,2.003490e+25,1.211704e+26,5.642856e+27,1.356972e+29,6.363538e+29,7.043128e+29,3.627514e+29,1.187413e+29,2.730074e+28,4.440555e+27
224,Dusk,5,0.5500,1.0100,8.044866e+25,2.214826e+26,6.765002e+26,1.117671e+28,1.643333e+29,7.001057e+29,6.942939e+29,2.471848e+29,5.717481e+28,9.608990e+27
225,Dawn,0,0.0000,0.0500,4.811923e+28,1.569335e+29,3.040946e+29,4.080373e+29,3.800919e+29,2.504011e+29,1.159655e+29,3.685084e+28,9.128498e+27,1.416800e+27
225,Dawn,1,0.0500,0.1000,1.655086e+28,4.854247e+28,1.018315e+29,1.576514e+29,1.514687e+29,9.778484e+28,4.514304e+28,1.408050e+28,3.537174e+27,5.437983e+26
225,Dawn,2,0.1000,0.2000,6.373212e+27,8.553101e+28,2.043923e+29,3.019006e+29,2.977734e+29,1.988299e+29,9.241302e+28,2.913496e+28,6.723180e+27,1.169067e+27
225,Dawn,3,0.2000,0.3500,2.954316e+25,6.250467e+27,1.472091e+29,3.231143e+29,3.177207e+29,2.145180e+29,1.009537e+29,3.265078e+28,7.353959e+27,1.332502e+27
225,Dawn,4,0.3500,0.5500,1.003232e+25,9.622539e+25,5.028264e+27,1.720681e+29,3.901527e+29,2.779095e+29,1.269910e+29,4.125730e+28,9.170160e+27,1.645753e+27
225,Dawn,5,0.5500,1.0100,8.045429e+25,1.714836e+26,4.646310e+26,9.533693e+27,1.906751e+29,5.054833e+29,3.730606e+29,1.276334e+29,2.922090e+28,4.809947e+27
225,Dusk,0,0.0000,0.0500,6.023782e+28,1.701368e+29,3.419870e+29,4.582839e+29,4.346224e+29,2.889142e+29,1.331456e+29,4.301328e+28,1.042259e+28,1.624606e+27
225,Dusk,1,0.0500,0.1000,2.355419e+27,5.317534e+28,1.469818e+29,2.209416e+29,2.168114e+29,1.413438e+29,6.436262e+28,2.064550e+28,4.721057e+27,9.323221e+26
225,Dusk,2,0.1000,0.2000,8.970343e+26,5.916888e+28,2.670239e+29,4.700184e+29,4.909123e+29,3.405429e+29,1.569246e+29,5.147133e+28,1.191189e+28,1.780263e+27
225,Dusk,3,0.2000,0.3500,3.291828e+25,2.775582e+27,8.762295e+28,4.645775e+29,6.821340e+29,5.157920e+29,2.448640e+29,8.011918e+28,1.885276e+28,3.076462e+27
225,Dusk,4,0.3500,0.5500,2.004816e+25,1.089929e+26,5.805789e+27,1.357810e+29,6.320138e+29,6.940379e+29,3.558819e+29,1.166464e+29,2.677533e+28,4.409192e+27
225,Dusk,5,0.5500,1.0100,7.044778e+25,1.415165e+26,6.455566e+26,1.118712e+28,1.639085e+29,6.896879e+29,6.835433e+29,2.439769e+29,5.670224e+28,9.421861e+27
226,Dawn,0,0.0000,0.0500,4.419657e+28,1.463285e+29,2.813151e+29,3.719952e+29,3.386161e+29,2.165030e+29,9.812652e+28,3.147803e+28,7.774391e+27,1.290887e+27
226,Dawn,1,0.0500,0.1000,1.950952e+28,5.712142e+28,1.208388e+29,1.865325e+29,1.837899e+29,1.250556e+29,5.958966e+28,1.853116e+28,4.631483e+27,6.553962e+26
226,Dawn,2,0.1000,0.2000,5.373274e+27,8.506572e+28,2.090744e+29,3.097231e+29,3.055291e+29,2.037965e+29,9.502390e+28,3.000049e+28,6.975699e+27,1.188428e+27
226,Dawn,3,0.2000,0.3500,2.514351e+25,4.380889e+27,1.413765e+29,3.216984e+29,3.173164e+29,2.147228e+29,1.006935e+29,3.243851e+28,7.403578e+27,1.360509e+27
226,Dawn,4,0.3500,0.5500,2.012339e+25,1.451256e+26,4.845078e+27,1.661826e+29,3.878751e+29,2.773951e+29,1.264525e+29,4.117572e+28,9.072460e+27,1.638065e+27
226,Dawn,5,0.5500,1.0100,5.047675e+25,1.912058e+26,5.527334e+26,9.934704e+27,1.903101e+29,5.078423e+29,3.818651e+29,1.307645e+29,3.026308e+28,5.017960e+27
226,Dusk,0,0.0000,0.0500,6.043048e+28,1.706086e+29,3.426115e+29,4.590778e+29,4.352284e+29,2.893126e+29,1.332682e+29,4.302539e+28,1.047610e+28,1.621993e+27
226,Dusk,1,0.0500,0.1000,2.594361e+27,5.438465e+28,1.505306e+29,2.297170e+29,2.311599e+29,1.546368e+29,7.119194e+28,2.301049e+28,5.242981e+27,9.916717e+26
226,Dusk,2,0.1000,0.2000,9.186020e+26,5.992372e+28,2.786283e+29,5.183614e+29,5.523760e+29,3.865457e+29,1.790331e+29,5.852000e+28,1.366641e+28,2.061491e+27
226,Dusk,3,0.2000,0.3500,3.306443e+25,2.023377e+27,7.627305e+28,4.127533e+29,6.105900e+29,4.609265e+29,2.185499e+29,7.176783e+28,1.669575e+28,2.772967e+27
226,Dusk,4,0.3500,0.5500,2.032348e+25,1.733915e+26,5.877842e+27,1.370258e+29,6.307856e+29,6.927194e+29,3.554951e+29,1.165392e+29,2.677801e+28,4.393009e+27
226,Dusk,5,0.5500,1.0100,6.044553e+25,1.822191e+26,6.196805e+26,1.083017e+28,1.595115e+29,6.713677e+29,6.670636e+29,2.379410e+29,5.555131e+28,9.241474e+27
227,Dawn,0,0.0000,0.0500,4.224304e+28,1.411812e+29,2.689721e+29,3.525557e+29,3.167153e+29,2.013831e+29,9.106238e+28,2.918180e+28,7.174412e+27,1.200522e+27
227,Dawn,1,0.0500,0.1000,2.009392e+28,5.805840e+28,1.246622e+29,1.924201e+29,1.922161e+29,1.308303e+29,6.266383e+28,1.957382e+28,4.808336e+27,6.710004e+26
227,Dawn,2,0.1000,0.2000,5.059406e+27,8.609806e+28,2.149879e+29,3.176840e+29,3.126629e+29,2.087472e+29,9.639092e+28,3.056072e+28,7.274787e+27,1.234856e+27
227,Dawn,3,0.2000,0.3500,4.377355e+25,3.570250e+27,1.381093e+29,3.231124e+29,3.208815e+29,2.163491e+29,1.015723e+29,3.270604e+28,7.333881e+27,1.326013e+27
227,Dawn,4,0.3500,0.5500,2.009848e+25,1.288887e+26,4.716210e+27,1.630932e+29,3.817929e+29,2.735753e+29,1.246464e+29,4.053707e+28,9.071258e+27,1.640762e+27
227,Dawn,5,0.5500,1.0100,9.050133e+25,1.722737e+26,5.181524e+26,1.033789e+28,1.961346e+29,5.166713e+29,3.923243e+29,1.346410e+29,3.112176e+28,5.133958e+27
227,Dusk,0,0.0000,0.0500,6.071144e+28,1.718960e+29,3.461112e+29,4.667288e+29,4.448683e+29,2.960986e+29,1.361485e+29,4.406705e+28,1.072217e+28,1.663273e+27
227,Dusk,1,0.0500,0.1000,2.848755e+27,5.573272e+28,1.544824e+29,2.403912e+29,2.493826e+29,1.735336e+29,8.217788e+28,2.658248e+28,6.099788e+27,1.106992e+27
227,Dusk,2,0.1000,0.2000,8.312677e+26,5.931217e+28,2.776642e+29,5.161424e+29,5.490420e+29,3.786471e+29,1.736676e+29,5.680061e+28,1.320533e+28,1.975991e+27
227,Dusk,3,0.2000,0.3500,2.302358e+25,1.761894e+27,7.602343e+28,4.266304e+29,6.554285e+29,5.071490e+29,2.437844e+29,7.977929e+28,1.872102e+28,3.051589e+27
227,Dusk,4,0.3500,0.5500,3.002855e+25,1.346490e+26,4.219546e+27,1.144137e+29,5.671720e+29,6.337735e+29,3.249162e+29,1.068113e+29,2.416230e+28,4.071970e+27
227,Dusk,5,0.5500,1.0100,6.044332e+25,1.713703e+26,6.167647e+26,1.038937e+28,1.552504e+29,6.512388e+29,6.496720e+29,2.324961e+29,5.439215e+28,8.964962e+27
228,Dawn,0,0.0000,0.0500,5.307091e+28,1.703302e+29,3.377769e+29,4.605925e+29,4.345324e+29,2.869553e+29,1.322195e+29,4.259010e+28,1.016569e+28,1.654640e+27
228,Dawn,1,0.0500,0.1000,1.985057e+28,5.595736e+28,1.197860e+29,1.853158e+29,1.881922e+29,1.302122e+29,6.176823e+28,1.929822e+28,4.670951e+27,6.425030e+26
228,Dawn,2,0.1000,0.2000,4.764183e+27,8.497694e+28,2.173369e+29,3.216731e+29,3.169778e+29,2.105454e+29,9.708287e+28,3.090355e+28,7.312867e+27,1.218030e+27
228,Dawn,3,0.2000,0.3500,7.649785e+24,2.692043e+27,1.244752e+29,3.033479e+29,3.026029e+29,2.047281e+29,9.687959e+28,3.126664e+28,6.849875e+27,1.269146e+27
228,Dawn,4,0.3500,0.5500,4.002961e+25,1.004180e+26,3.894009e+27,1.468196e+29,3.488800e+29,2.474492e+29,1.131028e+29,3.664333e+28,8.218660e+27,1.486566e+27
228,Dawn,5,0.5500,1.0100,6.045438e+25,1.715310e+26,5.252396e+26,9.309513e+27,1.821470e+29,4.698599e+29,3.463294e+29,1.180503e+29,2.723185e+28,4.523936e+27
228,Dusk,0,0.0000,0.0500,5.860352e+28,1.634135e+29,3.154813e+29,4.126116e+29,3.779253e+29,2.418379e+29,1.090478e+29,3.571741e+28,8.665256e+27,1.296269e+27
228,Dusk,1,0.0500,0.1000,2.742248e+27,6.242086e+28,1.671150e+29,2.514332e+29,2.557898e+29,1.756349e+29,8.276080e+28,2.685315e+28,6.071888e+27,1.096144e+27
228,Dusk,2,0.1000,0.2000,8.004380e+26,5.531022e+28,2.687431e+29,5.017506e+29,5.357070e+29,3.728124e+29,1.715248e+29,5.592266e+28,1.307623e+28,1.997344e+27
228,Dusk,3,0.2000,0.3500,4.279590e+25,1.946826e+27,8.461435e+28,4.522235e+29,6.845274e+29,5.263917e+29,2.515495e+29,8.260145e+28,1.937828e+28,3.194651e+27
228,Dusk,4,0.3500,0.5500,3.003685e+25,1.145913e+26,4.450595e+27,1.216946e+29,5.960525e+29,6.642135e+29,3.410975e+29,1.116534e+29,2.552280e+28,4.282867e+27
228,Dusk,5,0.5500,1.0100,5.050962e+25,2.812834e+26,5.676137e+26,1.016977e+28,1.536171e+29,6.694037e+29,6.795072e+29,2.452807e+29,5.719770e+28,9.349263e+27
229,Dawn,0,0.0000,0.0500,5.243063e+28,1.684657e+29,3.335837e+29,4.528521e+29,4.262333e+29,2.812326e+29,1.296711e+29,4.174580e+28,9.976718e+27,1.610112e+27
